               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.019632,            0.005643,                   0,                   1,             0.98281,               0.995,             0.79492,            0.018685,           0.0028962,                   0,           0.0096417,           0.0096417,           0.0096417
                 154,            0.019186,           0.0068818,                   0,             0.98414,                   1,               0.995,             0.70947,            0.019933,           0.0024353,                   0,           0.0096394,           0.0096394,           0.0096394
                 155,            0.017527,           0.0052358,                   0,             0.97903,                   1,               0.995,              0.8065,            0.019482,           0.0022552,                   0,            0.009637,            0.009637,            0.009637
                 156,            0.022275,           0.0057345,                   0,             0.97745,                   1,               0.995,             0.66161,            0.021115,           0.0023172,                   0,           0.0096346,           0.0096346,           0.0096346
                 157,            0.017025,           0.0053503,                   0,             0.98279,                   1,               0.995,             0.83971,            0.018254,           0.0021069,                   0,           0.0096323,           0.0096323,           0.0096323
                 158,            0.022412,           0.0054709,                   0,             0.96878,                   1,               0.995,             0.83168,            0.018925,           0.0023483,                   0,           0.0096299,           0.0096299,           0.0096299
                 159,            0.019883,           0.0045631,                   0,             0.96238,                   1,               0.995,             0.83956,            0.015936,           0.0023253,                   0,           0.0096276,           0.0096276,           0.0096276
                 160,             0.01903,           0.0054156,                   0,             0.95233,                   1,               0.995,             0.82449,            0.015022,           0.0023793,                   0,           0.0096252,           0.0096252,           0.0096252
                 161,             0.01902,           0.0052834,                   0,             0.98236,                   1,               0.995,             0.70731,            0.020261,           0.0028668,                   0,           0.0096229,           0.0096229,           0.0096229
                 162,            0.018074,           0.0049325,                   0,             0.84877,                   1,              0.9775,              0.8019,            0.017278,            0.003028,                   0,           0.0096205,           0.0096205,           0.0096205
                 163,            0.016847,           0.0048078,                   0,             0.84144,                   1,                0.96,             0.79241,            0.017011,           0.0031847,                   0,           0.0096181,           0.0096181,           0.0096181
                 164,            0.016335,           0.0044417,                   0,             0.90685,                   1,               0.995,             0.78696,            0.016748,           0.0031916,                   0,           0.0096158,           0.0096158,           0.0096158
                 165,             0.02075,           0.0053473,                   0,             0.86783,                   1,              0.9775,             0.76422,            0.017907,           0.0035006,                   0,           0.0096134,           0.0096134,           0.0096134
                 166,            0.018306,            0.005393,                   0,             0.87106,                   1,               0.995,              0.7468,            0.018902,           0.0033491,                   0,           0.0096111,           0.0096111,           0.0096111
                 167,            0.018929,           0.0049349,                   0,             0.85046,                   1,               0.995,             0.72026,            0.019094,           0.0031275,                   0,           0.0096087,           0.0096087,           0.0096087
                 168,            0.018369,           0.0053865,                   0,             0.96376,                   1,               0.995,             0.75861,            0.019364,           0.0027822,                   0,           0.0096064,           0.0096064,           0.0096064
                 169,            0.019742,            0.006118,                   0,             0.98036,                   1,               0.995,             0.75468,            0.019941,           0.0028414,                   0,            0.009604,            0.009604,            0.009604
                 170,            0.020296,           0.0063156,                   0,             0.87114,             0.96913,              0.9775,             0.75198,            0.022217,           0.0031835,                   0,           0.0096016,           0.0096016,           0.0096016
                 171,            0.021198,           0.0060717,                   0,                   1,             0.98058,               0.995,             0.65387,            0.023604,           0.0028636,                   0,           0.0095993,           0.0095993,           0.0095993
                 172,            0.017044,           0.0050605,                   0,             0.96941,                   1,               0.995,             0.76166,             0.01845,           0.0030163,                   0,           0.0095969,           0.0095969,           0.0095969
                 173,            0.017096,           0.0057891,                   0,             0.96575,                   1,               0.995,             0.73725,            0.020578,           0.0029039,                   0,           0.0095946,           0.0095946,           0.0095946
                 174,            0.017722,           0.0076332,                   0,             0.95984,                   1,               0.995,             0.74718,            0.019189,           0.0031545,                   0,           0.0095922,           0.0095922,           0.0095922
                 175,            0.019127,           0.0070743,                   0,             0.95042,                   1,               0.995,             0.77615,             0.01684,           0.0030913,                   0,           0.0095899,           0.0095899,           0.0095899
                 176,            0.017062,            0.005544,                   0,             0.87132,                   1,               0.995,             0.79327,            0.017153,           0.0032661,                   0,           0.0095875,           0.0095875,           0.0095875
                 177,            0.018535,           0.0046288,                   0,             0.90665,                   1,               0.995,             0.73692,            0.019846,           0.0028954,                   0,           0.0095851,           0.0095851,           0.0095851
                 178,             0.01939,           0.0072747,                   0,             0.96679,                   1,               0.995,             0.78144,            0.017614,           0.0025006,                   0,           0.0095828,           0.0095828,           0.0095828
                 179,            0.014778,           0.0047439,                   0,              0.9685,                   1,               0.995,             0.70486,            0.020276,           0.0027677,                   0,           0.0095804,           0.0095804,           0.0095804
                 180,            0.022531,           0.0058009,                   0,                   1,             0.98428,               0.995,              0.7798,            0.020819,           0.0025465,                   0,           0.0095781,           0.0095781,           0.0095781
                 181,            0.019322,           0.0045784,                   0,             0.97733,             0.85714,              0.9775,             0.64772,            0.021474,            0.002704,                   0,           0.0095757,           0.0095757,           0.0095757
                 182,            0.019417,            0.007831,                   0,             0.85786,                   1,              0.9775,             0.79038,            0.018094,            0.002729,                   0,           0.0095734,           0.0095734,           0.0095734
                 183,            0.016327,           0.0045754,                   0,             0.94302,                   1,               0.995,             0.78419,            0.020996,           0.0026819,                   0,            0.009571,            0.009571,            0.009571
                 184,            0.020611,           0.0057366,                   0,             0.77101,                   1,             0.94389,              0.7605,             0.01976,            0.003078,                   0,           0.0095686,           0.0095686,           0.0095686
                 185,            0.015514,           0.0045028,                   0,             0.77276,                   1,             0.92389,             0.73981,            0.019796,            0.003304,                   0,           0.0095663,           0.0095663,           0.0095663
                 186,            0.019318,           0.0068248,                   0,             0.87317,             0.98539,             0.90625,              0.6721,             0.02167,           0.0029079,                   0,           0.0095639,           0.0095639,           0.0095639
                 187,            0.022147,           0.0045896,                   0,             0.77428,                   1,             0.87062,             0.65231,             0.02425,           0.0032548,                   0,           0.0095616,           0.0095616,           0.0095616
                 188,            0.020162,           0.0064922,                   0,             0.76951,                   1,             0.84175,             0.64532,            0.019012,           0.0033854,                   0,           0.0095592,           0.0095592,           0.0095592
                 189,            0.019585,           0.0062758,                   0,             0.82365,                   1,             0.88875,             0.62687,            0.020684,           0.0033516,                   0,           0.0095569,           0.0095569,           0.0095569
                 190,            0.019783,           0.0054984,                   0,             0.86012,                   1,             0.88875,             0.64973,            0.018644,           0.0030518,                   0,           0.0095545,           0.0095545,           0.0095545
                 191,            0.023628,           0.0081097,                   0,             0.76991,                   1,             0.84175,             0.66906,            0.018187,            0.003196,                   0,           0.0095521,           0.0095521,           0.0095521
                 192,            0.018336,            0.005082,                   0,             0.86407,                   1,             0.90625,             0.61588,            0.022633,           0.0031404,                   0,           0.0095498,           0.0095498,           0.0095498
                 193,            0.019328,           0.0043428,                   0,             0.85654,                   1,             0.90625,              0.7075,            0.017598,           0.0028922,                   0,           0.0095474,           0.0095474,           0.0095474
                 194,            0.019961,           0.0057574,                   0,             0.87449,             0.99589,              0.9425,             0.72816,            0.017401,           0.0029744,                   0,           0.0095451,           0.0095451,           0.0095451
                 195,            0.017566,           0.0053056,                   0,             0.77547,                   1,             0.94389,             0.71367,            0.018396,           0.0032524,                   0,           0.0095427,           0.0095427,           0.0095427
                 196,            0.018532,           0.0042155,                   0,             0.77764,             0.99928,             0.92389,             0.75736,            0.018374,           0.0030647,                   0,           0.0095404,           0.0095404,           0.0095404
                 197,            0.019201,            0.005552,                   0,             0.76913,                   1,             0.93278,             0.70525,            0.017772,           0.0033467,                   0,            0.009538,            0.009538,            0.009538
                 198,            0.018686,           0.0058817,                   0,             0.87461,              0.9969,              0.9775,             0.73902,            0.021198,           0.0031307,                   0,           0.0095356,           0.0095356,           0.0095356
                 199,            0.020736,           0.0055541,                   0,             0.94226,             0.85714,             0.96389,             0.77935,            0.018469,           0.0033072,                   0,           0.0095333,           0.0095333,           0.0095333
                 200,            0.015729,           0.0047937,                   0,              0.7682,                   1,             0.96389,             0.75585,            0.017279,            0.003327,                   0,           0.0095309,           0.0095309,           0.0095309
                 201,            0.015154,           0.0047308,                   0,             0.83813,                   1,              0.9775,               0.822,            0.016532,            0.003007,                   0,           0.0095286,           0.0095286,           0.0095286
                 202,             0.01763,           0.0059881,                   0,             0.87127,             0.97015,              0.9775,             0.79312,             0.01696,            0.003271,                   0,           0.0095262,           0.0095262,           0.0095262
                 203,            0.016286,           0.0050449,                   0,             0.95108,                   1,               0.995,             0.80595,            0.016724,           0.0029091,                   0,           0.0095239,           0.0095239,           0.0095239
                 204,            0.014321,           0.0038945,                   0,             0.97423,                   1,               0.995,             0.81652,            0.016661,           0.0027685,                   0,           0.0095215,           0.0095215,           0.0095215
                 205,            0.014092,            0.004125,                   0,             0.98339,                   1,               0.995,             0.76716,            0.018179,           0.0024566,                   0,           0.0095191,           0.0095191,           0.0095191
                 206,            0.015554,           0.0044418,                   0,             0.98034,                   1,               0.995,             0.81968,            0.017202,           0.0023543,                   0,           0.0095168,           0.0095168,           0.0095168
                 207,            0.015436,           0.0045174,                   0,               0.979,                   1,               0.995,             0.79919,            0.017898,           0.0023511,                   0,           0.0095144,           0.0095144,           0.0095144
                 208,            0.026513,            0.005601,                   0,             0.98355,                   1,               0.995,             0.79215,            0.017979,           0.0025413,                   0,           0.0095121,           0.0095121,           0.0095121
                 209,            0.015771,            0.004558,                   0,             0.97479,                   1,               0.995,             0.79229,            0.017547,            0.002339,                   0,           0.0095097,           0.0095097,           0.0095097
                 210,            0.020527,           0.0048936,                   0,             0.97719,                   1,               0.995,             0.85747,            0.014854,           0.0024272,                   0,           0.0095074,           0.0095074,           0.0095074
                 211,            0.017114,            0.006942,                   0,             0.95769,                   1,               0.995,             0.69796,            0.021532,           0.0027298,                   0,            0.009505,            0.009505,            0.009505
                 212,            0.017942,            0.006711,                   0,             0.97373,                   1,               0.995,             0.79311,            0.018574,           0.0025715,                   0,           0.0095026,           0.0095026,           0.0095026
                 213,            0.016179,           0.0046472,                   0,             0.97185,                   1,               0.995,             0.80453,            0.018384,           0.0025884,                   0,           0.0095003,           0.0095003,           0.0095003
                 214,             0.01412,           0.0039336,                   0,             0.98011,                   1,               0.995,                0.74,            0.018925,           0.0026416,                   0,           0.0094979,           0.0094979,           0.0094979
                 215,            0.017999,           0.0052864,                   0,             0.97446,                   1,               0.995,             0.81238,            0.017121,           0.0027278,                   0,           0.0094956,           0.0094956,           0.0094956
                 216,            0.016195,           0.0046887,                   0,             0.94442,                   1,               0.995,             0.78441,            0.016211,           0.0023253,                   0,           0.0094932,           0.0094932,           0.0094932
                 217,            0.017079,           0.0059282,                   0,             0.95927,                   1,               0.995,             0.81308,            0.017545,            0.002258,                   0,           0.0094909,           0.0094909,           0.0094909
                 218,            0.019011,            0.005786,                   0,             0.95055,                   1,               0.995,             0.80805,            0.020113,           0.0023644,                   0,           0.0094885,           0.0094885,           0.0094885
                 219,            0.018247,           0.0046001,                   0,                   1,             0.91858,               0.995,             0.75558,            0.018565,           0.0026678,                   0,           0.0094861,           0.0094861,           0.0094861
                 220,            0.018944,           0.0080371,                   0,             0.91706,             0.85714,              0.9775,             0.79222,            0.016219,            0.002669,                   0,           0.0094838,           0.0094838,           0.0094838
                 221,            0.017106,           0.0052942,                   0,             0.91223,             0.85714,             0.96389,             0.85634,            0.016377,           0.0026436,                   0,           0.0094814,           0.0094814,           0.0094814
                 222,            0.020954,           0.0076114,                   0,             0.87049,             0.96391,              0.9775,             0.83914,            0.015403,           0.0025566,                   0,           0.0094791,           0.0094791,           0.0094791
                 223,             0.01875,           0.0050732,                   0,             0.77171,                   1,             0.92389,             0.73951,             0.01641,           0.0025848,                   0,           0.0094767,           0.0094767,           0.0094767
                 224,            0.017353,           0.0054138,                   0,             0.77065,                   1,             0.96389,             0.81107,            0.015838,           0.0024397,                   0,           0.0094744,           0.0094744,           0.0094744
                 225,             0.01717,            0.005156,                   0,             0.96017,             0.85714,             0.96389,             0.76062,            0.017023,           0.0023362,                   0,            0.009472,            0.009472,            0.009472
                 226,            0.013671,           0.0034291,                   0,             0.96724,             0.85714,             0.96389,             0.78921,            0.016831,           0.0028149,                   0,           0.0094696,           0.0094696,           0.0094696
                 227,            0.019276,           0.0042413,                   0,             0.96117,             0.85714,             0.96389,              0.8439,            0.017193,           0.0025961,                   0,           0.0094673,           0.0094673,           0.0094673
                 228,            0.017201,           0.0055915,                   0,             0.96924,             0.85714,             0.96389,             0.77067,            0.018509,           0.0028773,                   0,           0.0094649,           0.0094649,           0.0094649
                 229,            0.018664,           0.0040845,                   0,             0.95261,             0.85714,             0.96389,             0.76504,            0.016021,           0.0025666,                   0,           0.0094626,           0.0094626,           0.0094626
                 230,            0.015223,           0.0043805,                   0,             0.77168,                   1,             0.92389,             0.77644,            0.017664,           0.0028431,                   0,           0.0094602,           0.0094602,           0.0094602
                 231,            0.014691,           0.0046112,                   0,             0.87025,             0.96203,                0.96,             0.80598,            0.015045,           0.0027552,                   0,           0.0094579,           0.0094579,           0.0094579
                 232,            0.015405,           0.0048668,                   0,             0.77763,                   1,              0.9425,             0.79394,            0.015624,           0.0028975,                   0,           0.0094555,           0.0094555,           0.0094555
                 233,            0.014971,           0.0051013,                   0,             0.77306,                   1,             0.92389,             0.73614,            0.015489,           0.0031855,                   0,           0.0094531,           0.0094531,           0.0094531
                 234,            0.017524,           0.0060266,                   0,             0.77356,                   1,             0.96389,             0.79261,            0.015755,           0.0030751,                   0,           0.0094508,           0.0094508,           0.0094508
                 235,            0.016905,           0.0047374,                   0,             0.94436,             0.85714,             0.96389,             0.66373,            0.019181,           0.0030429,                   0,           0.0094484,           0.0094484,           0.0094484
                 236,             0.01657,           0.0056408,                   0,             0.77167,                   1,             0.92389,             0.77108,             0.01536,           0.0028007,                   0,           0.0094461,           0.0094461,           0.0094461
                 237,            0.016744,           0.0057613,                   0,             0.77178,                   1,             0.90246,             0.68677,            0.018492,           0.0028817,                   0,           0.0094437,           0.0094437,           0.0094437
                 238,            0.017515,           0.0056208,                   0,              0.8743,             0.99443,              0.9425,             0.67836,            0.020422,           0.0029813,                   0,           0.0094414,           0.0094414,           0.0094414
                 239,            0.017255,           0.0052756,                   0,              0.8738,             0.99037,              0.9775,             0.83236,            0.014976,           0.0026859,                   0,            0.009439,            0.009439,            0.009439
                 240,             0.01511,           0.0039236,                   0,             0.96894,                   1,               0.995,             0.74379,            0.019398,           0.0026396,                   0,           0.0094366,           0.0094366,           0.0094366
                 241,            0.016564,           0.0057971,                   0,             0.86297,             0.90378,              0.9775,              0.7588,            0.015153,            0.002947,                   0,           0.0094343,           0.0094343,           0.0094343
                 242,            0.016208,           0.0046719,                   0,             0.77688,                   1,             0.92389,             0.71879,            0.018149,            0.003802,                   0,           0.0094319,           0.0094319,           0.0094319
                 243,            0.017903,           0.0045641,                   0,             0.85468,             0.84234,               0.933,             0.76771,            0.018065,           0.0043162,                   0,           0.0094296,           0.0094296,           0.0094296
                 244,            0.014415,           0.0043021,                   0,             0.86847,             0.94772,                0.96,             0.77939,            0.015267,           0.0032121,                   0,           0.0094272,           0.0094272,           0.0094272
                 245,            0.017159,           0.0045873,                   0,             0.84177,                   1,              0.9425,             0.76628,            0.015515,           0.0030671,                   0,           0.0094249,           0.0094249,           0.0094249
                 246,            0.018086,           0.0044782,                   0,             0.83972,                   1,                0.96,             0.79172,            0.017214,           0.0029672,                   0,           0.0094225,           0.0094225,           0.0094225
                 247,            0.016312,           0.0048799,                   0,              0.8543,                   1,                0.96,             0.78335,             0.01806,           0.0029921,                   0,           0.0094201,           0.0094201,           0.0094201
                 248,            0.018084,           0.0045843,                   0,             0.84668,                   1,                0.96,             0.80488,            0.017798,           0.0030228,                   0,           0.0094178,           0.0094178,           0.0094178
                 249,            0.018305,           0.0050544,                   0,             0.83668,                   1,                0.96,             0.77895,            0.016019,           0.0029607,                   0,           0.0094154,           0.0094154,           0.0094154
                 250,            0.014421,           0.0042541,                   0,             0.77202,                   1,             0.88444,              0.6945,            0.018942,           0.0031195,                   0,           0.0094131,           0.0094131,           0.0094131
                 251,            0.016518,           0.0042816,                   0,             0.77203,                   1,             0.88246,              0.7222,            0.016618,           0.0030365,                   0,           0.0094107,           0.0094107,           0.0094107
                 252,            0.016861,           0.0042288,                   0,             0.83527,                   1,             0.92375,             0.71789,            0.017356,           0.0030268,                   0,           0.0094084,           0.0094084,           0.0094084
                 253,            0.015225,           0.0049937,                   0,             0.85067,                   1,                0.96,              0.8102,             0.01606,           0.0029132,                   0,            0.009406,            0.009406,            0.009406
                 254,            0.012531,           0.0038739,                   0,             0.86839,                   1,                0.96,             0.77494,            0.016151,           0.0029946,                   0,           0.0094036,           0.0094036,           0.0094036
                 255,            0.014397,           0.0039011,                   0,             0.84613,                   1,              0.9425,             0.74469,            0.014319,            0.003163,                   0,           0.0094013,           0.0094013,           0.0094013
                 256,            0.016467,            0.004561,                   0,             0.84497,                   1,             0.92375,             0.73593,             0.01643,           0.0030743,                   0,           0.0093989,           0.0093989,           0.0093989
                 257,            0.017085,           0.0049119,                   0,             0.87318,             0.98543,             0.92375,             0.70407,            0.016517,           0.0030808,                   0,           0.0093966,           0.0093966,           0.0093966
                 258,            0.018696,           0.0049745,                   0,             0.82205,                   1,              0.9425,             0.75891,             0.01576,            0.003113,                   0,           0.0093942,           0.0093942,           0.0093942
                 259,            0.015579,           0.0049368,                   0,             0.84689,                   1,                0.96,             0.79531,            0.013617,           0.0029704,                   0,           0.0093919,           0.0093919,           0.0093919
                 260,             0.01634,           0.0054738,                   0,             0.84415,                   1,                0.96,             0.73016,             0.01788,            0.003088,                   0,           0.0093895,           0.0093895,           0.0093895
                 261,            0.018245,           0.0076437,                   0,             0.87373,             0.98986,                0.96,             0.76726,            0.016423,           0.0028733,                   0,           0.0093871,           0.0093871,           0.0093871
                 262,            0.016269,           0.0058673,                   0,              0.8744,             0.99523,                0.96,             0.75458,            0.016326,           0.0027504,                   0,           0.0093848,           0.0093848,           0.0093848
                 263,            0.018359,           0.0059961,                   0,             0.84484,                   1,                0.96,             0.74949,            0.017087,           0.0026887,                   0,           0.0093824,           0.0093824,           0.0093824
                 264,            0.017419,           0.0044308,                   0,             0.85096,                   1,              0.9775,             0.80264,            0.015792,           0.0025852,                   0,           0.0093801,           0.0093801,           0.0093801
                 265,            0.018076,           0.0058846,                   0,             0.85451,                   1,              0.9425,             0.71224,            0.019315,           0.0028012,                   0,           0.0093777,           0.0093777,           0.0093777
                 266,            0.019333,           0.0050131,                   0,             0.86134,                   1,                0.96,              0.7803,            0.014662,           0.0026629,                   0,           0.0093754,           0.0093754,           0.0093754
                 267,            0.017686,           0.0059609,                   0,              0.8608,                   1,                0.96,             0.77527,              0.0153,           0.0028608,                   0,            0.009373,            0.009373,            0.009373
                 268,            0.013497,           0.0041962,                   0,             0.85096,                   1,              0.9775,             0.78129,            0.015023,           0.0030937,                   0,           0.0093706,           0.0093706,           0.0093706
                 269,            0.012954,           0.0043845,                   0,             0.85492,                   1,                0.96,              0.7749,            0.015277,           0.0031211,                   0,           0.0093683,           0.0093683,           0.0093683
                 270,            0.013859,           0.0045652,                   0,             0.85376,                   1,                0.96,             0.80963,            0.013863,           0.0030139,                   0,           0.0093659,           0.0093659,           0.0093659
                 271,            0.016491,            0.012337,                   0,             0.85121,                   1,                0.96,             0.77573,             0.01574,           0.0031267,                   0,           0.0093636,           0.0093636,           0.0093636
                 272,            0.018699,           0.0043949,                   0,             0.84635,                   1,              0.9425,             0.73837,            0.015471,           0.0029277,                   0,           0.0093612,           0.0093612,           0.0093612
                 273,            0.015808,           0.0044505,                   0,             0.85289,                   1,              0.9425,              0.7605,            0.015596,           0.0027947,                   0,           0.0093589,           0.0093589,           0.0093589
                 274,            0.014336,           0.0047035,                   0,             0.85644,                   1,              0.9425,              0.8007,            0.013787,           0.0027883,                   0,           0.0093565,           0.0093565,           0.0093565
                 275,            0.014838,           0.0058023,                   0,             0.84865,                   1,              0.9775,             0.79414,            0.014773,           0.0027439,                   0,           0.0093541,           0.0093541,           0.0093541
                 276,            0.013002,           0.0038208,                   0,             0.83595,                   1,              0.9775,             0.87157,            0.014025,           0.0026198,                   0,           0.0093518,           0.0093518,           0.0093518
                 277,            0.015087,           0.0051514,                   0,             0.84985,                   1,              0.9775,              0.8575,            0.013476,           0.0025292,                   0,           0.0093494,           0.0093494,           0.0093494
                 278,            0.015782,           0.0047584,                   0,             0.87203,             0.97626,                0.96,              0.7492,            0.016469,           0.0028406,                   0,           0.0093471,           0.0093471,           0.0093471
                 279,            0.013243,           0.0034774,                   0,              0.8424,                   1,                0.96,             0.81725,            0.013144,           0.0025711,                   0,           0.0093447,           0.0093447,           0.0093447
                 280,             0.01387,           0.0043581,                   0,                   1,             0.97468,               0.995,             0.84982,            0.013692,           0.0022044,                   0,           0.0093424,           0.0093424,           0.0093424
                 281,            0.017012,            0.004706,                   0,                   1,             0.96946,               0.995,             0.80529,            0.014011,           0.0024554,                   0,             0.00934,             0.00934,             0.00934
                 282,            0.017612,           0.0046147,                   0,             0.88181,             0.85714,              0.9775,             0.75846,            0.016176,           0.0029184,                   0,           0.0093376,           0.0093376,           0.0093376
                 283,            0.015034,           0.0043514,                   0,             0.87174,             0.85714,              0.9775,             0.82856,            0.013148,           0.0026521,                   0,           0.0093353,           0.0093353,           0.0093353
                 284,            0.016074,           0.0049077,                   0,             0.86426,             0.91412,              0.9775,             0.75301,            0.014008,           0.0028068,                   0,           0.0093329,           0.0093329,           0.0093329
                 285,             0.01666,           0.0051148,                   0,             0.77752,                   1,                0.96,             0.80657,             0.01558,            0.002719,                   0,           0.0093306,           0.0093306,           0.0093306
                 286,            0.016384,           0.0045925,                   0,             0.87103,             0.96823,              0.9775,             0.77887,            0.014909,           0.0025534,                   0,           0.0093282,           0.0093282,           0.0093282
                 287,            0.013175,           0.0052297,                   0,             0.85251,                   1,              0.9775,             0.86146,            0.014697,           0.0023805,                   0,           0.0093259,           0.0093259,           0.0093259
                 288,            0.016595,           0.0041996,                   0,             0.87136,                   1,              0.9775,             0.74696,            0.015412,           0.0027097,                   0,           0.0093235,           0.0093235,           0.0093235
                 289,            0.014948,           0.0040301,                   0,             0.83818,                   1,                0.96,             0.77411,            0.015847,           0.0027983,                   0,           0.0093211,           0.0093211,           0.0093211
                 290,            0.016371,           0.0048718,                   0,             0.77215,                   1,             0.94389,             0.73174,            0.017142,           0.0031469,                   0,           0.0093188,           0.0093188,           0.0093188
                 291,            0.017269,           0.0051174,                   0,             0.77247,                   1,             0.88246,             0.70315,            0.014897,           0.0031485,                   0,           0.0093164,           0.0093164,           0.0093164
                 292,            0.018341,           0.0065079,                   0,             0.79109,                   1,             0.88875,             0.72253,            0.014242,           0.0028608,                   0,           0.0093141,           0.0093141,           0.0093141
                 293,            0.016225,           0.0038354,                   0,             0.82403,             0.85714,             0.89157,             0.76982,            0.014003,           0.0030993,                   0,           0.0093117,           0.0093117,           0.0093117
                 294,            0.013649,           0.0041146,                   0,             0.69609,                   1,               0.933,             0.73868,              0.0159,           0.0035401,                   0,           0.0093094,           0.0093094,           0.0093094
                 295,            0.016377,           0.0050256,                   0,             0.76119,                   1,             0.96389,             0.80356,            0.013492,           0.0034692,                   0,            0.009307,            0.009307,            0.009307
                 296,            0.017184,            0.003794,                   0,             0.75727,                   1,                0.96,             0.79957,            0.014949,           0.0037214,                   0,           0.0093046,           0.0093046,           0.0093046
                 297,            0.015663,            0.004466,                   0,             0.76372,                   1,             0.90246,              0.7168,            0.016966,           0.0041252,                   0,           0.0093023,           0.0093023,           0.0093023
                 298,            0.015012,           0.0057353,                   0,             0.69189,                   1,             0.87157,             0.66841,            0.014403,           0.0043234,                   0,           0.0092999,           0.0092999,           0.0092999
                 299,            0.014065,           0.0037192,                   0,              0.7211,                   1,             0.90246,             0.70064,            0.014973,            0.003798,                   0,           0.0092976,           0.0092976,           0.0092976
                 300,            0.016864,           0.0046882,                   0,             0.87396,              0.9917,             0.92375,             0.74502,            0.015115,           0.0035014,                   0,           0.0092952,           0.0092952,           0.0092952
                 301,            0.018963,           0.0046188,                   0,             0.84773,                   1,              0.9425,             0.76652,            0.015052,            0.003136,                   0,           0.0092929,           0.0092929,           0.0092929
                 302,            0.013558,           0.0042986,                   0,             0.86775,                   1,               0.995,             0.83274,            0.015159,           0.0033334,                   0,           0.0092905,           0.0092905,           0.0092905
                 303,            0.014835,           0.0050133,                   0,              0.8737,                   1,               0.995,             0.80928,            0.015298,           0.0033117,                   0,           0.0092881,           0.0092881,           0.0092881
                 304,             0.01442,           0.0044064,                   0,             0.84914,                   1,              0.9425,             0.79456,            0.015009,            0.003383,                   0,           0.0092858,           0.0092858,           0.0092858
                 305,            0.017217,           0.0047146,                   0,             0.85442,                   1,              0.9425,             0.78659,            0.014462,           0.0034829,                   0,           0.0092834,           0.0092834,           0.0092834
                 306,            0.012966,           0.0043236,                   0,             0.77082,                   1,             0.90944,             0.71232,            0.017475,           0.0042364,                   0,           0.0092811,           0.0092811,           0.0092811
                 307,            0.017832,           0.0056006,                   0,             0.77152,                   1,             0.90944,             0.77225,            0.015706,           0.0040091,                   0,           0.0092787,           0.0092787,           0.0092787
                 308,            0.014478,           0.0045157,                   0,              0.7723,                   1,             0.92389,             0.81391,            0.014622,           0.0036304,                   0,           0.0092764,           0.0092764,           0.0092764
                 309,            0.014923,            0.004617,                   0,             0.77564,                   1,             0.94389,             0.81728,            0.014619,           0.0036691,                   0,            0.009274,            0.009274,            0.009274
                 310,            0.014262,           0.0041049,                   0,             0.77619,             0.99183,             0.94389,              0.8481,            0.012184,           0.0037932,                   0,           0.0092716,           0.0092716,           0.0092716
                 311,            0.015562,           0.0040854,                   0,             0.77668,             0.99437,             0.94389,             0.83065,            0.014541,           0.0037311,                   0,           0.0092693,           0.0092693,           0.0092693
                 312,            0.017793,           0.0057502,                   0,              0.8584,                   1,              0.9775,             0.80835,            0.015558,           0.0027677,                   0,           0.0092669,           0.0092669,           0.0092669
                 313,            0.016434,           0.0043707,                   0,             0.87382,                   1,               0.995,              0.8359,            0.013228,           0.0024256,                   0,           0.0092646,           0.0092646,           0.0092646
                 314,            0.013071,           0.0040465,                   0,             0.86332,                   1,               0.995,             0.82093,            0.014282,           0.0026001,                   0,           0.0092622,           0.0092622,           0.0092622
                 315,            0.015616,           0.0094071,                   0,              0.8422,                   1,              0.9775,             0.83403,            0.013062,           0.0027536,                   0,           0.0092599,           0.0092599,           0.0092599
                 316,            0.022583,           0.0052252,                   0,             0.86406,                   1,              0.9775,             0.83386,            0.014408,           0.0031557,                   0,           0.0092575,           0.0092575,           0.0092575
                 317,            0.018186,           0.0056875,                   0,             0.87287,             0.98293,                0.96,             0.81178,            0.014384,           0.0033217,                   0,           0.0092551,           0.0092551,           0.0092551
                 318,            0.015813,           0.0039196,                   0,             0.76423,                   1,             0.88875,             0.74386,             0.01433,           0.0033274,                   0,           0.0092528,           0.0092528,           0.0092528
                 319,            0.015051,           0.0044973,                   0,             0.84531,                   1,             0.88875,             0.73404,            0.016791,           0.0031291,                   0,           0.0092504,           0.0092504,           0.0092504
                 320,            0.016891,           0.0057176,                   0,              0.8436,                   1,             0.90625,             0.74121,            0.013998,           0.0028737,                   0,           0.0092481,           0.0092481,           0.0092481
                 321,            0.016866,           0.0057242,                   0,             0.85076,                   1,              0.9425,             0.78242,             0.01425,           0.0028648,                   0,           0.0092457,           0.0092457,           0.0092457
                 322,            0.013894,           0.0038036,                   0,             0.83995,                   1,              0.9425,             0.80014,            0.012591,           0.0028467,                   0,           0.0092434,           0.0092434,           0.0092434
                 323,            0.014612,           0.0062333,                   0,             0.84118,                   1,              0.9425,             0.79098,            0.014166,           0.0028721,                   0,            0.009241,            0.009241,            0.009241
                 324,            0.015681,           0.0054205,                   0,             0.77139,                   1,             0.92389,             0.79052,            0.016148,           0.0029865,                   0,           0.0092386,           0.0092386,           0.0092386
